Chassis|Model|MUL ID|Combined|Clan|Source|File Location|Weight|Intro Date|Experimental year|Advanced year|Standard year|Extinct Year|Unit Type|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Tech Rating|Unit Quirks|Weapon Quirks|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis|Capabilities|Overview|History|Deployment|Notes
Tabanid Light Drone Fighter||3148|Tabanid Light Drone Fighter |false|Jihad Hot Spots: Terra|data\mechfiles\fighters\JHS Terra\Tabanid Light Drone Fighter.blk|35.0|3072||3072||-|Aerospace fighter|Interceptor|945|4905488|4|280 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISERLargeLaser,BeagleActiveProbe,ImprovedSmartRoboticControlSystem|E/X-X-F-F|||--|--|--|--|--|--|--|--|no|no|no|no|Aerospace Smart Robotic Control System (Improved) gives the Tabanid a Piloting Skill of 5 and a Gunnery Skill of 4
Chippewa|CHP-W5b|585|Chippewa CHP-W5b|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Chippewa CHP-W5b.blk|90.0|2731||2731|3055|2815-3040|Aerospace fighter|Attack Fighter|2051|16384130|2|360 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|LRM 15,ISArtemisIV,Medium Laser,ISERLargeLaser,Small Laser|E/E-F(F*)-E-D|||Bowie Industries,Bowie Industries|Dell,Wasat|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Corsair|CSR-V12b|694|Corsair CSR-V12b|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Corsair CSR-V12b.blk|50.0|2780||2780|3055|2815-3040|Aerospace fighter|Dogfighter|1399|2832083|2|200 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISERLargeLaser,Medium Laser,ISMediumPulseLaser,Small Laser|E/X-F(F*)-D-D|||here|there|Ranker TA800|Ranker 100B|Wangker Corsair Standard|--|GM 200|Wangker II|yes|yes|yes|yes|--
Eagle|EGL-R6b|939|Eagle EGL-R6b|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Eagle EGL-R6b.blk|75.0|2765||2765|3055|2815-3040|Aerospace fighter|Dogfighter|1677|11060156|2|300 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISLargePulseLaser,ISMediumPulseLaser,Medium Laser|E/E-F(F*)-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Hellcat II|HCT-213C|1470|Hellcat II HCT-213C|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Hellcat II HCT-213C.blk|50.0|2724||2724|3055|2815-3045|Aerospace fighter|Fast Dogfighter|1302|6359792|2|250 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISMediumPulseLaser,BeagleActiveProbe,ISLargePulseLaser,Medium Laser|E/E-F(F*)-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Lightning|LTN-G15b|1878|Lightning LTN-G15b|false|TRO: 3075|data\mechfiles\fighters\Operation Klondike\Lightning LTN-G15b.blk|50.0|2721||2721|3055|2815-3040|Aerospace fighter|Dogfighter|1671|5291458|2|200 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISGaussRifle,Medium Laser,ISMediumPulseLaser|E/E-F(F*)-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Sabre|SB-27b|2762|Sabre SB-27b|false|TRO: 3075|data\mechfiles\fighters\Operation Klondike\Sabre SB-27b.blk|25.0|2722||2722|3055|2815-3040|Aerospace fighter|Interceptor|1059|3145781|2|225 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|Medium Laser|E/D-F(F*)-E-D|||Raimei,Lycomb IntraTechnologies,Lockheed CBM Corp,Majesty Metals and Manufacturing,Raimei,Jalastar Aerospace,Raimei|Augustine,Demeter,Donegal,Dunianshire,Galedon V,Panpour,Lee|Ki-II TTS|BipStar 49-G|Nimakachi Type 3|--|Nissan 225 XL|Inazuma SI-32|yes|yes|yes|yes|--
Stuka|STU-K5b|3111|Stuka STU-K5b|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Stuka STU-K5b.blk|100.0|2751||2751|3055|2815-3040|Aerospace fighter|Attack Fighter|2435|16600500|2|300 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|Autocannon/20,Medium Laser,ISERPPC|E/E-F(F*)-E-D|||Lycomb-Davion IntroTech, Lycomb IntraTechnologies|New Avalon, Terra|O/P 2500TGFD|O/P 9000AT|AeroScale Plus|--|GM 300ATF|Lycomb 11|yes|yes|yes|yes|This variant is unique to the MUL as it has the ER PPCs. But I've adjusted the dates to make things work.
Stuka|STU-K5b2|6764|Stuka STU-K5b2|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Stuka STU-K5b2.blk|100.0|2709||2709|3055|2815-3040|Aerospace fighter|None|2208|16000500|3|300 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|Autocannon/20,Medium Laser,PPC|E/D-F(F*)-E-D|||Lycomb-Davion IntroTech, Lycomb IntraTechnologies|New Avalon, Terra|O/P 2500TGFD|O/P 9000AT|AeroScale Plus|--|GM 300ATF|Lycomb 11|yes|yes|yes|yes|This variant is unique to the MUL as it has the ER PPCs. But I've adjusted the dates to make things work.
Thunderbird|TRB-D36b|3227|Thunderbird TRB-D36b|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Thunderbird TRB-D36b.blk|100.0|2715||2715|3055|2815-3040|Aerospace fighter|Attack Fighter|2826|16246500|2|300 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISERLargeLaser,Medium Laser,ISGaussRifle|E/E-F(F*)-E-D|||Lockheed/CBM Corp,Wangker AeroSpace|Gibbs,Axton|N&D Longreach|Neil 6000-a|L/CBM AeroSteel|--|Vlar 300|Lockheed/CBM 300-TRB|no|yes|yes|yes|--
Zero|ZRO-116b|3637|Zero ZRO-116b|false|Historical: Operation Klondike|data\mechfiles\fighters\Operation Klondike\Zero ZRO-116b.blk|35.0|2707||2707|3055|2815-3040|Aerospace fighter|Dogfighter|1044|3471753|2|175 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISLargePulseLaser,ISMediumPulseLaser|E/E-F(F*)-E-D|||Blow/Hookson Technologies|New Earth|PS/1/12|Orbitcom Model 11|SlabPanzer V|--|Bangkock 140|Saroyan Cavalier|yes|yes|yes|yes|--
Cheetah|OF-17A-R|3946|Cheetah OF-17A-R|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Cheetah OF-17A-R.blk|25.0|3080||3080||-|Aerospace fighter|Interceptor|310|4005244|4|250 XL|IS Standard|None|Small Cockpit|Not Applicable|IS Vehicular Stealth,|IS Vehicular Stealth,ISGuardianECMSuite,ISHypersprectralImager,Small Laser|E/X-X-F-E||Modular Weapon|--|--|--|--|--|--|--|--|no|no|no|no|--
Corax|C|4000|Corax C|true|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Corax C.blk|30.0|3081|||3081|-|Aerospace fighter|Fast Dogfighter|1537|3779245|3|210 XL (Clan)|Clan Standard|None|Small Cockpit|Not Applicable|Clan Ferro-Aluminum,|CLStreakLRM15,CLERMediumLaser,CLCASE|F/X-X-F-E|Bad Reputation (Clan)|Modular Weapon|--|--|--|--|--|--|--|--|no|no|no|no|--
Corsair|CSR-12D|4009|Corsair CSR-12D|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Corsair CSR-12D.blk|50.0|3081|||3081|-|Aerospace fighter|Fast Dogfighter|1652|7355000|4|300 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISLargeXPulseLaser,ISMediumXPulseLaser,ISERMediumLaser|E/X-X-E-D|Easy to Maintain;Weak Undercarriage||Wangker AeroSpace|Axton|Ranker TA1000|Ranker 200B|Wangker S5 Heavy Ferro-Aluminum|--|GM 300 XL|Wangker III|yes|yes|yes|yes|--
Hydaspes|3|4351|Hydaspes 3|true|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Hydaspes 3.blk|95.0|3085|||3085|-|Aerospace fighter|Attack Fighter|3771|16714331|3|285 XL (Clan)|Clan Standard|None|Standard Cockpit|Not Applicable|Clan Ferro-Aluminum,|CLERPPC,CLImprovedHeavyLargeLaser,CLLaserAntiMissileSystem,CLLRM20,CLArtemisV,CLMediumPulseLaser,Coolant Pod,CLCASE|F/X-X-F-E|Improved Life Support;Difficult Ejection;Multi-Trac||--|--|--|--|--|--|--|--|no|no|no|no|--
Lucifer III|LCR-3|4541|Lucifer III LCR-3|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Lucifer III  LCR-3.blk|65.0|3086||3086||-|Aerospace fighter|Attack Fighter|1818|7015411|4|195 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|Bombast Laser,Extended LRM 10,ISMediumXPulseLaser|E/X-X-F-E|Easy to Pilot;Difficult Ejection||Shipil Company|Skye|O/P 3000|O/P AIR 900|Shipil Super Ferro-Aluminum|--|Edasich Motors 195 XL|Shipil 300|yes|yes|yes|yes|--
Persepolis||4806|Persepolis |true|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Persepolis.blk|70.0|3082||3082|3085|-|Aerospace fighter|Dogfighter|2870|11344545|3|280 XL (Clan)|Clan Standard|None|Standard Cockpit|Not Applicable|Clan Ferro-Aluminum,|CLERLargeLaser,CLImprovedMediumHeavyLaser,CLStreakLRM20,CLImprovedSmallHeavyLaser,CLCASE|F/X-X-F-E|||Falcon’s Roost Orbital Assembly Plant|Sudeten|Omicron XX|System XXX|Compound Gamma Ferro-Aluminum|--|Consolidated 280 XL|Fledgling 2|no|yes|yes|yes|--
Rapier|RPR-300S|4895|Rapier RPR-300S|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Rapier RPR-300S.blk|85.0|3081||3081||-|Aerospace fighter|Dogfighter|1875|14194449|3|340 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|Hyper Velocity Auto Cannon/10,Extended LRM 10,ISERMediumLaser|E/X-X-F-E|Improved Targeting (Long);Non-Standard Parts;Hard to Pilot;Difficult to Maintain||Lockheed/CBM|Tharkad|Bauer-Scope 130Z|COMHRT II.Q|Donegal Sturdy-Sheath Heavy Ferro-Aluminum|--|VOX 340XL|Interstar 290M|yes|yes|yes|yes|--
Sabre|SB-31D|4963|Sabre SB-31D|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Sabre SB-31D.blk|25.0|3079|||3079|-|Aerospace fighter|Interceptor|935|3903244|3|225 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISERMediumLaser,ISLaserAntiMissileSystem|E/X-X-E-D|Atmospheric Flyer;Cramped Cockpit||Wakazashi Enterprises|Kervil|Ki-II TTS|BipStar 49-G|Nimakachi Type G Heavy Ferro-Aluminum|--|Nissan 225 XL|Inazuma SI-32b|yes|yes|yes|yes|--
Suzaku|SU-14|5167|Suzaku SU-14|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Suzaku SU-14.blk|75.0|3082|||3082|-|Aerospace fighter|Fast Dogfighter|2216|13676506|4|375 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|MRM 20,ISERPPC,PPC Capacitor,ISLaserAntiMissileSystem|E/X-X-E-D|Atmospheric Flyer|No Cooling Jacket|Kurita Combine Munitions Corporation|Kajikazawa|Chichester ASR30|Duotech 250|New Samarkand Flying Dragon Heavy Ferro-Aluminum|--|Nissan 375 Extra Light|Suzaku Sleek Assault|yes|yes|yes|yes|--
Transit|TR-13G|5274|Transit TR-13G|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Transit TR-13G.blk|50.0|3081||3081||-|Aerospace fighter|Fire Support|1709|5860208|4|200 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Reflective,|ISLongTomCannon,ISERMediumLaser|E/X-X-F-E|Atmospheric Flyer;Hard to Pilot||Ceres Metals Industries|Capella|Dwyerson Mark XII|Endicott Type 28 Maser|Mujika StarGlare Reflective|--|Rawlings 200 XL|Mujika Aerospace Type 18|yes|yes|yes|no|--
Tyre|3|5315|Tyre 3|true|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Tyre 3.blk|55.0|3086|||3086|-|Aerospace fighter|Attack Fighter|2165|4243901|3|165 Fusion (Clan)|Clan Standard|None|Standard Cockpit|Not Applicable|Clan Ferro-Aluminum,|CLLRM20,CLArtemisV,CLERMediumLaser,CLImprovedHeavyLargeLaser,CLLaserAntiMissileSystem,CLCASE|F/X-X-F-E|Atmospheric Flight Instability;Bad Reputation (Clan)||--|--|--|--|--|--|--|--|no|no|no|no|--
Umbra|RF-1|5320|Umbra RF-1|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Umbra RF-1.blk|30.0|3082|||3082|-|Aerospace fighter|Interceptor|1250|4124245|3|240 XL|IS Standard|None|Small Cockpit|Not Applicable|IS Ferro-Aluminum,|ISSNPPC,PPC Capacitor,ISERMediumLaser|E/X-X-F-D|Easy to Maintain|Modular Weapon|--|--|--|--|--|--|--|--|no|no|no|no|--
Wildkatze|WKT-1S|5410|Wildkatze WKT-1S|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Wildkatze WKT-1S.blk|45.0|3086||3086||-|Aerospace fighter|Fast Dogfighter|1302|4846406|4|270 Light|IS Standard|None|Standard Cockpit|Not Applicable|IS Reflective,|Binary Laser (Blazer) Cannon,ISMML5,ISERMediumLaser|E/X-X-F-E|Easy to Pilot||--|--|--|--|--|--|--|--|no|no|no|no|--
Wildkatze|WKT-2S|5411|Wildkatze WKT-2S|false|TRO: Prototypes|data\mechfiles\fighters\ProtoTypes\Wildkatze WKT-2S.blk|45.0|3090||3090||-|Aerospace fighter|None|1393|6090026|4|270 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Reflective,|ISERLargeLaser,ISMML5,ISERMediumLaser,ISAntiMissileSystem|E/X-X-F-E|||--|--|--|--|--|--|--|--|no|no|no|no|--
Chippewa|CHP-W7 (Manfred)|3952|Chippewa CHP-W7 (Manfred)|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Chippewa Manfred.blk|90.0|3068|||3068|-|Aerospace fighter|Attack Fighter|2109|12954155|2|270 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISHeavyGaussRifle,LRM 15,Medium Laser,SRM 6,ISLargePulseLaser,ISSmallPulseLaser|E/X-X-E-D|||Field Refit|Field Refit|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Corsair|(Bob) 'Roswell'|4008|Corsair (Bob) 'Roswell'|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Corsair Bob.blk|50.0|3070||3070|3071|-|Aerospace fighter|Dogfighter|1357|2372708|2|200 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|ISRotaryAC5,ISStreakSRM6|E/X-X-E-D|||Field Refit|Field Refit|Ranker TA800|Ranker 100B|Wangker Corsair Standard|--|GM 200|Wangker II|yes|yes|yes|yes|--
Hydaspes|(Algar)|1593|Hydaspes (Algar)|true|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Hydaspes Algar.blk|95.0|3070|||3070|-|Aerospace fighter|Attack Fighter|3778|15462646|2|285 XL (Clan)|Clan Standard|None|Standard Cockpit|Not Applicable|Clan Ferro-Aluminum,|CLERMediumLaser,CLATM12,CLCASE|F/X-X-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Issus|(Erika)|1636|Issus (Erika)|true|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Issus Erika.blk|40.0|3065|||3065|-|Aerospace fighter|Fast Dogfighter|1612|2603580|2|240 Fusion (Clan)|Clan Standard|None|Standard Cockpit|Not Applicable|Clan Ferro-Aluminum,|CLERSmallLaser,CLStreakSRM6,CLERLargeLaser,CLCASE|F/X-X-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Mechbuster|(Mary)|2152|Mechbuster (Mary)|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Mechbuster (Mary).blk|50.0|3071|||3071|-|Conventional Fighter|Attack Fighter|415|724292|2|250 ICE|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|ISLightGaussRifle|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Seydlitz|(Mary) 'Yari'|2877|Seydlitz (Mary) 'Yari'|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Seydlitz Mary.blk|20.0|3069|||3069|-|Aerospace fighter|Interceptor|620|2399100|2|180 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|ISSNPPC|E/X-X-F-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Slayer|SL-15 (Eric)|2960|Slayer SL-15 (Eric)|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Slayer SL-15 Eric.blk|80.0|3069||3069|3070|-|Aerospace fighter|Dogfighter|1938|5392753|3|320 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISERPPC,Medium Laser|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Stingray|F-92 (Michael)|3072|Stingray F-92 (Michael)|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Stingray Michael.blk|60.0|3068|||3068|-|Aerospace fighter|Dogfighter|1514|3164980|2|240 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|ISLargePulseLaser,ISTargeting Computer,ISMediumPulseLaser,Medium Laser|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Thrush|(Maximilian)'C-1247'|3200|Thrush (Maximilian)'C-1247'|false|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Thrush Maximillian.blk|25.0|3067|||3067|-|Aerospace fighter|Interceptor|345|3783506|2|325 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|ISERMediumLaser|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Tyre|(Michiko)|3339|Tyre (Michiko)|true|Record Sheets: Unique Fighters|data\mechfiles\fighters\RSUniqueFighters\Tyre Michiko.blk|55.0|3064|||3064|-|Aerospace fighter|Fast Dogfighter|1834|3266720|2|275 Fusion (Clan)|Clan Standard|None|Standard Cockpit|Not Applicable|IS Standard,|CLHeavyMediumLaser,CLStreakSRM6,CLMediumPulseLaser,CLERSmallLaser,CLCASE|F/X-X-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Banshee|BSE-X2|5855|Banshee BSE-X2|false|Somerset Strikers|data\mechfiles\fighters\Somerset Strikers\Banshee BSE-X2.blk|50.0|3050|||3050|-|Aerospace fighter|None|288|1576875|4|150 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Medium Laser|D/X-X-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-10|571|Cheetah F-10|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-10.blk|25.0|2630|||2630|-|Aerospace fighter|Interceptor|448|1669463|2|250 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Small Laser,Medium Laser|D/C-E-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-11-R|573|Cheetah F-11-R|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-11-R.blk|25.0|2802|||2802|-|Aerospace fighter|Interceptor|197|1579913|2|250 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Small Laser|D/X-E-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-11-RR|574|Cheetah F-11-RR|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-11-RR.blk|25.0|3054|||3054|-|Aerospace fighter|Interceptor|448|3077063|2|250 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Small Laser,Medium Laser|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-11|572|Cheetah F-11|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-11.blk|25.0|3051||3051|3055|-|Aerospace fighter|Interceptor|563|3194006|2|250 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|ISSmallPulseLaser,ISMediumPulseLaser|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-12-S|575|Cheetah F-12-S|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-12-S.blk|25.0|2868|||2868|-|Aerospace fighter|Interceptor|299|1646738|2|250 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Small Laser,SRM 4|D/X-E-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-13|576|Cheetah F-13|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-13.blk|25.0|3069||3069|3070|-|Aerospace fighter|Interceptor|1047|3498038|2|250 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISERSmallLaser,ISERMediumLaser|E/X-X-E-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Cheetah|F-14-S|577|Cheetah F-14-S|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Cheetah F-14-S.blk|25.0|3052|||3052|-|Aerospace fighter|Interceptor|305|1601738|2|250 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Small Laser,ISStreakSRM2|E/X-X-D-D|||--|--|--|--|--|--|--|--|no|no|no|no|--
Chippewa|CHP-W10|583|Chippewa CHP-W10|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Chippewa CHP-W10.blk|90.0|2953|||2953|-|Aerospace fighter|Attack Fighter|1820|5052380|2|270 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|LRM 15,SRM 6,Medium Laser,Large Laser,Small Laser|D/X-E-D-D|||Field Refit|Field Refit|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Chippewa|CHP-W5|584|Chippewa CHP-W5|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Chippewa CHP-W5.blk|90.0|2584|||2584|-|Aerospace fighter|Attack Fighter|1520|5197380|2|270 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|LRM 15,SRM 6,Medium Laser,Large Laser,Small Laser|D/C-E-D-D|||Bowie Industries,Bowie Industries,Vandenberg Mechanized Industries,Bowie Industries|Alarion,Dell,New Vandenberg,Wasat|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Chippewa|CHP-W7|586|Chippewa CHP-W7|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Chippewa CHP-W7.blk|90.0|2735||2735|3055|2815-3040|Aerospace fighter|Attack Fighter|1613|12909205|2|270 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|LRM 15,SRM 6,Medium Laser,ISLargePulseLaser,ISSmallPulseLaser|E/E-F(F*)-E-D|||Bowie Industries|Alarion,Dell,Wasat,Wyatt|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Chippewa|CHP-W7T|587|Chippewa CHP-W7T|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Chippewa CHP-W7T.blk|90.0|3069||3069|3072|-|Aerospace fighter|Attack Fighter|2150|13944505|2|270 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Ferro-Aluminum,|LRM 15,ISArtemisIV,SRM 6,Medium Laser,ISSNPPC,ISPlasmaRifle,ISSmallPulseLaser|E/X-X-F-D|||Vandenberg Mechanized Industries|New Vandenberg|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Chippewa|CHP-W8|588|Chippewa CHP-W8|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Chippewa CHP-W8.blk|90.0|3068||3068|3073|-|Aerospace fighter|Attack Fighter|1611|13283305|2|270 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISMML7,ISArtemisIV,ISLargePulseLaser,Medium Laser,ISERSmallLaser|E/X-X-E-D|||Bowie Industries|Alarion|Rander TAS|Rander 200|Wyatt Coresteel Standard|--|PlasmaStar 270|Bowie 50|no|yes|yes|yes|--
Corsair|CSR-V12|693|Corsair CSR-V12|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Corsair CSR-V12.blk|50.0|2779|||2779|-|Aerospace fighter|Dogfighter|1190|2293958|2|200 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Large Laser,Small Laser,Medium Laser|D/C-E-D-D|||Wangker AeroSpace|Axton,Connaught,Lee,Orbisonia,Ramen II|Ranker TA800|Ranker 100B|Wangker Corsair Standard|--|GM 200|Wangker II|yes|yes|yes|yes|--
Corsair|CSR-V12M 'Regulus'|695|Corsair CSR-V12M 'Regulus'|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Corsair CSR-V12M Regulus.blk|50.0|2905|||2905|-|Aerospace fighter|Dogfighter|1121|2201458|2|200 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|Large Laser,Small Laser,Medium Laser|D/X-E-D-D|||Field Refit|Field Refit|Ranker TA800|Ranker 100B|Wangker Corsair Standard|--|GM 200|Wangker II|yes|yes|yes|yes|--
Corsair|CSR-V14|696|Corsair CSR-V14|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Corsair CSR-V14.blk|50.0|3051|||3051|-|Aerospace fighter|Dogfighter|1330|2623958|2|200 Fusion|IS Standard|None|Standard Cockpit|Not Applicable|IS Standard,|ISERLargeLaser,Small Laser,Medium Laser|E/X-X-D-D|||Wangker AeroSpace|Axton|Ranker TA800|Ranker 100B|Wangker Corsair Standard|--|GM 200|Wangker II|yes|yes|yes|yes|--
Corsair|CSR-V18|697|Corsair CSR-V18|false|TRO: 3039|data\mechfiles\fighters\TRO3039u\Corsair CSR-V18.blk|50.0|3069||3069|3070|-|Aerospace fighter|Fire Support|1602|5668958|2|200 XL|IS Standard|None|Standard Cockpit|Not Applicable|IS Heavy Ferro-Aluminum,|ISERLargeLaser,Light PPC,Medium Laser,ISERSmallLaser|E/X-X-E-D|||Wangker AeroSpace|Axton|Ranker TA800|Ranker 100B|Wangker Corsair Standard|--|GM 200|Wangker II|yes|yes|yes|yes|--
